"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"SVRA","Savara, Inc.","9.27","$283.63M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/svra",
"SBFG","SB Financial Group, Inc.","18.89","$122.02M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbfg",
"SBFGP","SB Financial Group, Inc.","18.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbfgp",
"SBAC","SBA Communications Corporation","165.82","$19.31B","1999","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sbac",
"SCSC","ScanSource, Inc.","35.8","$915.45M","n/a","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/scsc",
"SMIT","Schmitt Industries, Inc.","2.05","$8.19M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/smit",
"SCHN","Schnitzer Steel Industries, Inc.","31.65","$857.92M","1993","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/schn",
"SCHL","Scholastic Corporation","41.54","$1.44B","1992","Consumer Services","Books","https://www.nasdaq.com/symbol/schl",
"SGMS","Scientific Games Corp","50.2","$4.52B","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/sgms",
"SCPH","scPharmaceuticals Inc.","9.89","$183.31M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/scph",
"SCYX","SCYNEXIS, Inc.","1.26","$59.02M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/scyx",
"SEAC","SeaChange International, Inc.","3.12","$111.12M","1996","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/seac",
"SBCF","Seacoast Banking Corporation of Florida","27.73","$1.3B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbcf",
"STX","Seagate Technology PLC","58.22","$16.58B","2002","Technology","Electronic Components","https://www.nasdaq.com/symbol/stx",
"SHIP","Seanergy Maritime Holdings Corp","0.9","$34.42M","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/ship",
"SHIPW","Seanergy Maritime Holdings Corp","0.1179","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/shipw",
"SHLD","Sears Holdings Corporation","3.24","$349.78M","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/shld",
"SHLDW","Sears Holdings Corporation","0.3206","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/shldw",
"SHOS","Sears Hometown and Outlet Stores, Inc.","1.85","$42M","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/shos",
"SPNE","SeaSpine Holdings Corporation","11.88","$172.71M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/spne",
"SGEN","Seattle Genetics, Inc.","49.8","$7.88B","2001","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/sgen",
"EYES","Second Sight Medical Products, Inc.","1.65","$98.79M","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/eyes",
"EYESW","Second Sight Medical Products, Inc.","0.75","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/eyesw",
"SECO","Secoo Holding Limited","10.05","$515.36M","2017","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/seco",
"SCWX","SecureWorks Corp.","10.63","$869.24M","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/scwx",
"SNFCA","Security National Financial Corporation","5.3","$88.29M","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/snfca",
"SEIC","SEI Investments Company","70.08","$11.07B","1981","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/seic",
"SLCT","Select Bancorp, Inc.","13.3","$186.39M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/slct",
"SIR","Select Income REIT","18.87","$1.69B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sir",
"SELB","Selecta Biosciences, Inc.","12.15","$271.55M","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/selb",
"SIGI","Selective Insurance Group, Inc.","61.45","$3.61B","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/sigi",
"SLS","SELLAS Life Sciences Group, Inc. ","4.94","$32.47M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sls",
"LEDS","SemiLEDS Corporation","3.35","$11.88M","2010","Technology","Semiconductors","https://www.nasdaq.com/symbol/leds",
"SMTC","Semtech Corporation","42.15","$2.8B","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/smtc",
"SENEA","Seneca Foods Corp.","28.8","$280.48M","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/senea",
"SENEB","Seneca Foods Corp.","29.2999","$285.35M","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/seneb",
"SNES","SenesTech, Inc.","0.4396","$7.26M","2016","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/snes",
"SNH","Senior Housing Properties Trust","14.99","$3.56B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/snh",
"SNHNI","Senior Housing Properties Trust","24.46","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/snhni",
"SNHNL","Senior Housing Properties Trust","25.45","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/snhnl",
"AIHS","Senmiao Technology Limited","7.25","$184.88M","2018","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/aihs",
"SNMX","Senomyx, Inc.","1.17","$56.52M","2004","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/snmx",
"SRTS","Sensus Healthcare, Inc.","5.86","$79.34M","2016","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/srts",
"SRTSW","Sensus Healthcare, Inc.","0.67","n/a","2016","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/srtsw",
"STNL","Sentinel Energy Services Inc.","9.6501","$416.16M","2017","Finance","Business Services","https://www.nasdaq.com/symbol/stnl",
"STNLU","Sentinel Energy Services Inc.","10.0001","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/stnlu",
"STNLW","Sentinel Energy Services Inc.","1","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/stnlw",
"SQBG","Sequential Brands Group, Inc.","1.92","$121.63M","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/sqbg",
"MCRB","Seres Therapeutics, Inc.","7.61","$309.33M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mcrb",
"SREV","ServiceSource International, Inc.","3.84","$347.35M","2011","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/srev",
"SFBS","ServisFirst Bancshares, Inc.","43.45","$2.31B","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/sfbs",
"SSC","Seven Stars Cloud Group, Inc.","2.64","$181.8M","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/ssc",
"SVBI","Severn Bancorp Inc","7.4","$90.63M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/svbi",
"SGBX","SG Blocks, Inc.","4.7","$20.02M","2017","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/sgbx",
"SGOC","SGOCO Group, Ltd","1.08","$12.56M","2010","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/sgoc",
"SEII","Sharing Economy International Inc.","3.22","$14.32M","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/seii",
"SMED","Sharps Compliance Corp.","4.33","$69.64M","n/a","Basic Industries","Environmental Services","https://www.nasdaq.com/symbol/smed",
"SHSP","SharpSpring, Inc.","6.22","$52.54M","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/shsp",
"SHEN","Shenandoah Telecommunications Co","38.6","$1.91B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/shen",
"PIXY","ShiftPixy, Inc.","3.08","$88.71M","2017","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/pixy",
"SHLO","Shiloh Industries, Inc.","8.9","$207.76M","1993","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/shlo",
"TYHT","Shineco, Inc.","1.59","$40.09M","2016","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/tyht",
"SHPG","Shire plc","160.08","$48.68B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/shpg",
"SCVL","Shoe Carnival, Inc.","23.82","$392.36M","1993","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/scvl",
"SHBI","Shore Bancshares Inc","18.86","$240.2M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/shbi",
"SSTI","ShotSpotter, Inc.","31.59","$325.78M","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ssti",
"SFLY","Shutterfly, Inc.","82.33","$2.73B","2006","Miscellaneous","Other Consumer Services","https://www.nasdaq.com/symbol/sfly",
"SIFI","SI Financial Group, Inc.","14.25","$174.45M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/sifi",
"SIEB","Siebert Financial Corp.","8.2","$222.69M","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/sieb",
"SNNA","Sienna Biopharmaceuticals, Inc.","19.69","$408.22M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/snna",
"SIEN","Sientra, Inc.","13.26","$260.47M","2014","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/sien",
"BSRR","Sierra Bancorp","28.52","$434.68M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bsrr",
"SRRA","Sierra Oncology, Inc.","1.85","$97.04M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/srra",
"SWIR","Sierra Wireless, Inc.","17.1","$614.93M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/swir",
"SIFY","Sify Technologies Limited","2.27","$405.26M","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/sify",
"SIGA","SIGA Technologies Inc.","6.15","$486.09M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/siga",
"SIGM","Sigma Designs, Inc.","6.25","$246.87M","1986","Technology","Semiconductors","https://www.nasdaq.com/symbol/sigm",
"SGLB","Sigma Labs, Inc.","1.13","$5.65M","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/sglb",
"SGLBW","Sigma Labs, Inc.","0.31","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/sglbw",
"SGMA","SigmaTron International, Inc.","6.44","$27.15M","1994","Technology","Electrical Products","https://www.nasdaq.com/symbol/sgma",
"SBNY","Signature Bank","128.49","$7.06B","2004","Finance","Major Banks","https://www.nasdaq.com/symbol/sbny",
"SBNYW","Signature Bank","127.8653","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbnyw",
"SLGN","Silgan Holdings Inc.","27.33","$3.02B","1997","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/slgn",
"SILC","Silicom Ltd","36.97","$275.26M","n/a","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/silc",
"SLAB","Silicon Laboratories, Inc.","87.7","$3.79B","2000","Technology","Semiconductors","https://www.nasdaq.com/symbol/slab",
"SIMO","Silicon Motion Technology Corporation","47.5","$1.68B","2005","Technology","Semiconductors","https://www.nasdaq.com/symbol/simo",
"SAMG","Silvercrest Asset Management Group Inc.","15.25","$201.32M","2013","Finance","Investment Managers","https://www.nasdaq.com/symbol/samg",
"SSNT","SilverSun Technologies, Inc.","4.03","$18.12M","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ssnt",
"SFNC","Simmons First National Corporation","28.95","$2.67B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sfnc",
"SLP","Simulations Plus, Inc.","17.65","$305.8M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/slp",
"SINA","Sina Corporation","95.34","$6.82B","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/sina",
"SBGI","Sinclair Broadcast Group, Inc.","29.05","$2.96B","1995","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/sbgi",
"SINO","Sino-Global Shipping America, Ltd.","1.16","$14.43M","n/a","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/sino",
"SVA","Sinovac Biotech, Ltd.","7.84","$447.03M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sva",
"SIRI","Sirius XM Holdings Inc.","6.33","$28.43B","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/siri",
"SITO","SITO Mobile, Ltd.","3.85","$96.69M","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/sito",
"SKYS","Sky Solar Holdings, Ltd.","1.32","$69.23M","2014","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/skys",
"SKYW","SkyWest, Inc.","56.6","$2.95B","1986","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/skyw",
"SWKS","Skyworks Solutions, Inc.","88.64","$16.15B","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/swks",
"SNBR","Sleep Number Corporation","29.57","$1.09B","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/snbr",
"SLM","SLM Corporation","11.68","$5.06B","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/slm",
"SLMBP","SLM Corporation","70.81","$283.24M","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/slmbp",
"SGH","SMART Global Holdings, Inc.","39","$862.14M","2017","Technology","Semiconductors","https://www.nasdaq.com/symbol/sgh",
"SND","Smart Sand, Inc.","6.47","$264.92M","2016","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/snd",
"SMBK","SmartFinancial, Inc.","23.95","$269.05M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/smbk",
"SMSI","Smith Micro Software, Inc.","1.89","$34.47M","1995","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/smsi",
"SMTX","SMTC Corporation","2.47","$42.22M","2000","Technology","Electrical Products","https://www.nasdaq.com/symbol/smtx",
"SRAX","Social Reality, Inc.","4.63","$46.72M","n/a","Technology","Advertising","https://www.nasdaq.com/symbol/srax",
"SCKT","Socket Mobile, Inc.","3.02","$17.75M","n/a","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/sckt",
"SODA","SodaStream International Ltd.","96.67","$2.19B","2010","Consumer Durables","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/soda",
"SOHU","Sohu.com Inc.","30.94","$1.2B","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/sohu",
"SLRC","Solar Capital Ltd.","20.38","$861.28M","2010","n/a","n/a","https://www.nasdaq.com/symbol/slrc",
"SUNS","Solar Senior Capital Ltd.","16.91","$271.22M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/suns",
"SEDG","SolarEdge Technologies, Inc.","53.15","$2.38B","2015","Technology","Semiconductors","https://www.nasdaq.com/symbol/sedg",
"SLNO","Soleno Therapeutics, Inc.","1.78","$34.69M","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/slno",
"SLNOW","Soleno Therapeutics, Inc.","0.237","n/a","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/slnow",
"SLGL","Sol-Gel Technologies Ltd.","9.75","$184.5M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/slgl",
"SLDB","Solid Biosciences Inc.","12.8","$454.1M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/sldb",
"SNGX","Soligenix, Inc.","1.75","$15.3M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sngx",
"SNGXW","Soligenix, Inc.","0.5888","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sngxw",
"SONC","Sonic Corp.","26.27","$976.06M","1991","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/sonc",
"SOFO","Sonic Foundry, Inc.","2.39","$10.66M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/sofo",
"SNOA","Sonoma Pharmaceuticals, Inc.","3.9899","$24.62M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/snoa",
"SNOAW","Sonoma Pharmaceuticals, Inc.","0.3102","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/snoaw",
"SPHS","Sophiris Bio, Inc.","2.16","$65.04M","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sphs",
"SORL","SORL Auto Parts, Inc.","4.21","$81.27M","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sorl",
"SRNE","Sorrento Therapeutics, Inc.","6.1","$555.27M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/srne",
"SOHO","Sotherly Hotels Inc.","6.7044","$94.67M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/soho",
"SOHOB","Sotherly Hotels Inc.","25.07","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sohob",
"SOHOO","Sotherly Hotels Inc.","25","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sohoo",
"SOHOK","Sotherly Hotels LP","26.15","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sohok",
"SFBC","Sound Financial Bancorp, Inc.","36.8","$92.9M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/sfbc",
"SSB","South State Corporation","88.15","$3.24B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ssb",
"SFST","Southern First Bancshares, Inc.","47.3","$349.16M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sfst",
"SMBC","Southern Missouri Bancorp, Inc.","37.02","$332.17M","n/a","Finance","Banks","https://www.nasdaq.com/symbol/smbc",
"SONA","Southern National Bancorp of Virginia, Inc.","15.99","$383.52M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sona",
"SBSI","Southside Bancshares, Inc.","35.48","$1.24B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbsi",
"SP","SP Plus Corporation","36.55","$827.38M","n/a","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/sp",
"SGRP","SPAR Group, Inc.","1.37","$28.19M","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/sgrp",
"SPKE","Spark Energy, Inc.","11.75","$406.83M","2014","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/spke",
"SPKEP","Spark Energy, Inc.","24.135","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/spkep",
"ONCE","Spark Therapeutics, Inc.","77.93","$2.9B","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/once",
"SPAR","Spartan Motors, Inc.","16.8","$589.51M","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/spar",
"SPTN","SpartanNash Company","17.96","$648.96M","n/a","Consumer Non-Durables","Food Distributors","https://www.nasdaq.com/symbol/sptn",
"DWFI","SPDR Dorsey Wright Fixed Income Allocation ETF","24.7","$165.49M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dwfi",
"SPPI","Spectrum Pharmaceuticals, Inc.","18.26","$1.88B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sppi",
"SPRO","Spero Therapeutics, Inc.","12.57","$57.84M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/spro",
"ANY","Sphere 3D Corp.","0.5049","$6.45M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/any",
"SPEX","Spherix Incorporated","1.03","$6.48M","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/spex",
"SPI","SPI Energy Co., Ltd.","0.4912","$35.62M","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/spi",
"SAVE","Spirit Airlines, Inc.","38.82","$2.65B","n/a","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/save",
"SPLK","Splunk Inc.","105.03","$15.13B","2012","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/splk",
"SPOK","Spok Holdings, Inc.","15.15","$303.28M","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/spok",
"SPWH","Sportsman&#39;s Warehouse Holdings, Inc.","5.14","$219.06M","2014","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/spwh",
"SBPH","Spring Bank Pharmaceuticals, Inc.","14.38","$186.42M","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sbph",
"FUND","Sprott Focus Trust, Inc.","7.7599","$193.03M","n/a","Consumer Services","Miscellaneous","https://www.nasdaq.com/symbol/fund",
"SFM","Sprouts Farmers Market, Inc.","24.14","$3.21B","2013","Consumer Services","Food Chains","https://www.nasdaq.com/symbol/sfm",
"SPSC","SPS Commerce, Inc.","65.51","$1.12B","2010","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/spsc",
"SSNC","SS&C Technologies Holdings, Inc.","50.21","$10.43B","2010","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ssnc",
"SSLJ","SSLJ.com Limited","4.67","$205.48M","2018","Finance","Diversified Commercial Services","https://www.nasdaq.com/symbol/sslj",
"SSRM","SSR Mining Inc.","10.17","$1.22B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ssrm",
"STAA","STAAR Surgical Company","16.65","$689.61M","n/a","Health Care","Ophthalmic Goods","https://www.nasdaq.com/symbol/staa",
"STAF","Staffing 360 Solutions, Inc.","1.809","$7.26M","1996","Technology","Professional Services","https://www.nasdaq.com/symbol/staf",
"STMP","Stamps.com Inc.","219.2","$3.85B","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/stmp",
"SBLK","Star Bulk Carriers Corp.","12.72","$816.12M","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/sblk",
"SBLKZ","Star Bulk Carriers Corp.","25.5253","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/sblkz",
"SBUX","Starbucks Corporation","58.16","$81.75B","1992","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/sbux",
"STFC","State Auto Financial Corporation","30.23","$1.3B","1991","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/stfc",
"STBZ","State Bank Financial Corporation.","32.1","$1.25B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/stbz",
"STDY","SteadyMed Ltd.","2.75","$73.07M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/stdy",
"GASS","StealthGas, Inc.","4.05","$161.44M","2005","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/gass",
"STCN","Steel Connect, Inc.","2.01","$121.01M","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/stcn",
"STLD","Steel Dynamics, Inc.","45.73","$10.8B","1996","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/stld",
"SMRT","Stein Mart, Inc.","1.85","$88.76M","1992","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/smrt",
"STLR","Stellar Acquisition III Inc.","10.39","$93.62M","2016","Technology","EDP Services","https://www.nasdaq.com/symbol/stlr",
"STLRU","Stellar Acquisition III Inc.","10.85","n/a","2016","Technology","EDP Services","https://www.nasdaq.com/symbol/stlru",
"STLRW","Stellar Acquisition III Inc.","0.49","n/a","2016","Technology","EDP Services","https://www.nasdaq.com/symbol/stlrw",
"SBOT","Stellar Biotechnologies, Inc.","0.72","$7.57M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sbot",
"STML","Stemline Therapeutics, Inc.","16.7","$504.51M","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/stml",
"SRCL","Stericycle, Inc.","60.99","$5.22B","1996","Basic Industries","Environmental Services","https://www.nasdaq.com/symbol/srcl",
"SRCLP","Stericycle, Inc.","47.13","n/a","n/a","Basic Industries","Environmental Services","https://www.nasdaq.com/symbol/srclp",
"SBT","Sterling Bancorp, Inc.","13.33","$706M","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/sbt",
"STRL","Sterling Construction Company Inc","11.77","$318.2M","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/strl",
"SHOO","Steven Madden, Ltd.","46.4","$2.71B","1993","Consumer Non-Durables","Shoe Manufacturing","https://www.nasdaq.com/symbol/shoo",
"SSFN","Stewardship Financial Corp","11.755","$101.97M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ssfn",
"SFIX","Stitch Fix, Inc.","20.1","$1.95B","2017","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/sfix",
"SYBT","Stock Yards Bancorp, Inc.","36.3","$824.57M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sybt",
"BANX","StoneCastle Financial Corp","21.46","$140.4M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/banx",
"SSKN","Strata Skin Sciences, Inc.","1.21","$5.3M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/sskn",
"SSYS","Stratasys, Ltd.","21.17","$1.14B","1994","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/ssys",
"HNDL","Strategy Shares Nasdaq 7HANDL Index ETF","23.91","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hndl",
"STRT","Strattec Security Corporation","33.7","$124.83M","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/strt",
"STRS","Stratus Properties Inc.","31.65","$257.43M","n/a","Consumer Services","Homebuilding","https://www.nasdaq.com/symbol/strs",
"STRA","Strayer Education, Inc.","107.3","$1.2B","1996","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/stra",
"STRM","Streamline Health Solutions, Inc.","1.57","$31.38M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/strm",
"SBBP","Strongbridge Biopharma plc","7.75","$352.87M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sbbp",
"STB","Student Transportation Inc","7.5","$713.84M","n/a","Transportation","Other Transportation","https://www.nasdaq.com/symbol/stb",
"SUMR","Summer Infant, Inc.","1.02","$19M","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/sumr",
"SMMF","Summit Financial Group, Inc.","26.68","$332.58M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/smmf",
"SSBI","Summit State Bank","13.7031","$82.79M","2006","n/a","n/a","https://www.nasdaq.com/symbol/ssbi",
